# time totalContactTime
2569.1000 323694.0000
2570.2000 323832.6000
2571.3000 323971.2000
2572.4000 324109.8000
2573.5000 324248.4000
2574.6000 324387.0000
2575.7000 324525.6000
2576.8000 324664.2000
2577.9000 324802.8000
2579.0000 324941.4000
2580.1000 325080.0000
2581.2000 325218.6000
2582.3000 325357.2000
2583.4000 325495.8000
2584.5000 325634.4000
2585.6000 325773.0000
2586.7000 325911.6000
2587.8000 326050.2000
2588.9000 326188.8000
2590.0000 326327.4000
2591.1000 326466.0000
2592.2000 326604.6000
2593.3000 326743.2000
2594.4000 326881.8000
2595.5000 327020.4000
2596.6000 327159.0000
2597.7000 327297.6000
2598.8000 327436.2000
2599.9000 327574.8000
2601.0000 327713.4000
2602.1000 327852.0000
2603.2000 327990.6000
2604.3000 328129.2000
2605.4000 328267.8000
2606.5000 328406.4000
2607.6000 328545.0000
2608.7000 328683.6000
2609.8000 328822.2000
2610.9000 328960.8000
2612.0000 329099.4000
2613.1000 329238.0000
2614.2000 329376.6000
2615.3000 329515.2000
2616.4000 329653.8000
2617.5000 329792.4000
2618.6000 329931.0000
2619.7000 330069.6000
2620.8000 330208.2000
2621.9000 330346.8000
2623.0000 330485.4000
2624.1000 330624.0000
2625.2000 330762.6000
2626.3000 330901.2000
2627.4000 331039.8000
2628.5000 331178.4000
2629.6000 331317.0000
2630.7000 331455.6000
2631.8000 331594.2000
2632.9000 331732.8000
2634.0000 331871.4000
2635.1000 332010.0000
2636.2000 332148.6000
2637.3000 332287.2000
2638.4000 332425.8000
2639.5000 332564.4000
2640.6000 332703.0000
2641.7000 332841.6000
2642.8000 332980.2000
2643.9000 333118.8000
2645.0000 333257.4000
2646.1000 333396.0000
2647.2000 333534.6000
2648.3000 333673.2000
2649.4000 333811.8000
2650.5000 333950.4000
2651.6000 334089.0000
2652.7000 334227.6000
2653.8000 334366.2000
2654.9000 334504.8000
2656.0000 334643.4000
2657.1000 334782.0000
2658.2000 334920.6000
2659.3000 335059.2000
2660.4000 335197.8000
2661.5000 335336.4000
2662.6000 335475.0000
2663.7000 335613.6000
2664.8000 335752.2000
2665.9000 335890.8000
2667.0000 336029.4000
2668.1000 336168.0000
2669.2000 336306.6000
2670.3000 336445.2000
2671.4000 336583.8000
2672.5000 336722.4000
2673.6000 336861.0000
2674.7000 336999.6000
2675.8000 337138.2000
2676.9000 337276.8000
2678.0000 337415.4000
2679.1000 337554.0000
2680.2000 337692.6000
2681.3000 337831.2000
2682.4000 337969.8000
2683.5000 338108.4000
2684.6000 338247.0000
2685.7000 338385.6000
2686.8000 338524.2000
2687.9000 338662.8000
2689.0000 338801.4000
2690.1000 338940.0000
2691.2000 339078.6000
2692.3000 339217.2000
2693.4000 339355.8000
2694.5000 339494.4000
2695.6000 339633.0000
2696.7000 339771.6000
2697.8000 339910.2000
2698.9000 340048.8000
2700.0000 340187.4000
2701.1000 340326.0000
2702.2000 340464.6000
2703.3000 340603.2000
2704.4000 340741.8000
2705.5000 340880.4000
2706.6000 341019.0000
2707.7000 341157.6000
2708.8000 341296.2000
2709.9000 341434.8000
2711.0000 341573.4000
2712.1000 341712.0000
2713.2000 341850.6000
2714.3000 341989.2000
2715.4000 342127.8000
2716.5000 342266.4000
2717.6000 342405.0000
2718.7000 342543.6000
2719.8000 342682.2000
2720.9000 342820.8000
2722.0000 342959.4000
2723.1000 343098.0000
2724.2000 343236.6000
2725.3000 343375.2000
2726.4000 343513.8000
2727.5000 343652.4000
2728.6000 343791.0000
2729.7000 343929.6000
2730.8000 344068.2000
2731.9000 344206.8000
2733.0000 344345.4000
2734.1000 344484.0000
2735.2000 344622.6000
2736.3000 344761.2000
2737.4000 344899.8000
2738.5000 345038.4000
2739.6000 345177.0000
2740.7000 345315.6000
2741.8000 345454.2000
2742.9000 345592.8000
2744.0000 345731.4000
2745.1000 345870.0000
2746.2000 346008.6000
2747.3000 346147.2000
2748.4000 346285.8000
2749.5000 346424.4000
2750.6000 346563.0000
2751.7000 346701.6000
2752.8000 346840.2000
2753.9000 346978.8000
2755.0000 347117.4000
2756.1000 347256.0000
2757.2000 347394.6000
2758.3000 347533.2000
2759.4000 347671.8000
2760.5000 347810.4000
2761.6000 347949.0000
2762.7000 348087.6000
2763.8000 348226.2000
2764.9000 348364.8000
2766.0000 348503.4000
2767.1000 348642.0000
2768.2000 348780.6000
2769.3000 348919.2000
2770.4000 349057.8000
2771.5000 349196.4000
2772.6000 349335.0000
2773.7000 349473.6000
2774.8000 349612.2000
2775.9000 349750.8000
2777.0000 349889.4000
2778.1000 350028.0000
2779.2000 350166.6000
2780.3000 350305.2000
2781.4000 350443.8000
2782.5000 350582.4000
2783.6000 350721.0000
2784.7000 350859.6000
2785.8000 350998.2000
2786.9000 351136.8000
2788.0000 351275.4000
2789.1000 351414.0000
2790.2000 351552.6000
2791.3000 351691.2000
2792.4000 351829.8000
2793.5000 351968.4000
2794.6000 352107.0000
2795.7000 352245.6000
2796.8000 352384.2000
2797.9000 352522.8000
2799.0000 352661.4000
2800.1000 352800.0000
2801.2000 352938.6000
2802.3000 353077.2000
2803.4000 353215.8000
2804.5000 353354.4000
2805.6000 353493.0000
2806.7000 353631.6000
2807.8000 353770.2000
2808.9000 353908.8000
2810.0000 354047.4000
2811.1000 354186.0000
2812.2000 354324.6000
2813.3000 354463.2000
2814.4000 354601.8000
2815.5000 354740.4000
2816.6000 354879.0000
2817.7000 355017.6000
2818.8000 355156.2000
2819.9000 355294.8000
2821.0000 355433.4000
2822.1000 355572.0000
2823.2000 355710.6000
2824.3000 355849.2000
2825.4000 355987.8000
2826.5000 356126.4000
2827.6000 356265.0000
2828.7000 356403.6000
2829.8000 356542.2000
2830.9000 356680.8000
2832.0000 356819.4000
2833.1000 356958.0000
2834.2000 357096.6000
2835.3000 357235.2000
2836.4000 357373.8000
2837.5000 357512.4000
2838.6000 357651.0000
2839.7000 357789.6000
2840.8000 357928.2000
2841.9000 358066.8000
2843.0000 358205.4000
2844.1000 358344.0000
2845.2000 358482.6000
2846.3000 358621.2000
2847.4000 358759.8000
2848.5000 358898.4000
2849.6000 359037.0000
2850.7000 359175.6000
2851.8000 359314.2000
2852.9000 359452.8000
2854.0000 359591.4000
2855.1000 359730.0000
2856.2000 359868.6000
2857.3000 360007.2000
2858.4000 360145.8000
2859.5000 360284.4000
2860.6000 360423.0000
2861.7000 360561.6000
2862.8000 360700.2000
2863.9000 360838.8000
2865.0000 360977.4000
2866.1000 361116.0000
2867.2000 361254.6000
2868.3000 361393.2000
2869.4000 361531.8000
2870.5000 361670.4000
2871.6000 361809.0000
2872.7000 361947.6000
2873.8000 362086.2000
2874.9000 362224.8000
2876.0000 362363.4000
2877.1000 362502.0000
2878.2000 362640.6000
2879.3000 362779.2000
2880.4000 362917.8000
2881.5000 363056.4000
2882.6000 363195.0000
2883.7000 363333.6000
2884.8000 363472.2000
2885.9000 363610.8000
2887.0000 363749.4000
2888.1000 363888.0000
2889.2000 364026.6000
2890.3000 364165.2000
2891.4000 364303.8000
2892.5000 364442.4000
2893.6000 364581.0000
2894.7000 364719.6000
2895.8000 364858.2000
2896.9000 364996.8000
2898.0000 365135.4000
2899.1000 365274.0000
2900.2000 365412.6000
2901.3000 365551.2000
2902.4000 365689.8000
2903.5000 365828.4000
2904.6000 365967.0000
2905.7000 366105.6000
2906.8000 366244.2000
2907.9000 366382.8000
2909.0000 366521.4000
2910.1000 366660.0000
2911.2000 366798.6000
2912.3000 366937.2000
2913.4000 367075.8000
2914.5000 367214.4000
2915.6000 367353.0000
2916.7000 367491.6000
2917.8000 367630.2000
2918.9000 367768.8000
2920.0000 367907.4000
2921.1000 368046.0000
2922.2000 368184.6000
2923.3000 368323.2000
2924.4000 368461.8000
2925.5000 368600.4000
2926.6000 368739.0000
2927.7000 368877.6000
2928.8000 369016.2000
2929.9000 369154.8000
2931.0000 369293.4000
2932.1000 369432.0000
2933.2000 369570.6000
2934.3000 369709.2000
2935.4000 369847.8000
2936.5000 369986.4000
2937.6000 370125.0000
2938.7000 370263.6000
2939.8000 370402.2000
2940.9000 370540.8000
2942.0000 370679.4000
2943.1000 370818.0000
2944.2000 370956.6000
2945.3000 371095.2000
2946.4000 371233.8000
2947.5000 371372.4000
2948.6000 371511.0000
2949.7000 371649.6000
2950.8000 371788.2000
2951.9000 371926.8000
2953.0000 372065.4000
2954.1000 372204.0000
2955.2000 372342.6000
2956.3000 372481.2000
2957.4000 372619.8000
2958.5000 372758.4000
2959.6000 372897.0000
2960.7000 373035.6000
2961.8000 373174.2000
2962.9000 373312.8000
2964.0000 373451.4000
2965.1000 373590.0000
2966.2000 373728.6000
2967.3000 373867.2000
2968.4000 374005.8000
2969.5000 374144.4000
2970.6000 374283.0000
2971.7000 374421.6000
2972.8000 374560.2000
2973.9000 374698.8000
2975.0000 374837.4000
2976.1000 374976.0000
2977.2000 375114.6000
2978.3000 375253.2000
2979.4000 375391.8000
2980.5000 375530.4000
2981.6000 375669.0000
2982.7000 375807.6000
2983.8000 375946.2000
2984.9000 376084.8000
2986.0000 376223.4000
2987.1000 376362.0000
2988.2000 376500.6000
2989.3000 376639.2000
2990.4000 376777.8000
2991.5000 376916.4000
2992.6000 377055.0000
2993.7000 377193.6000
2994.8000 377332.2000
2995.9000 377470.8000
2997.0000 377609.4000
2998.1000 377748.0000
2999.2000 377886.6000
3000.3000 378025.2000
3001.4000 378163.8000
3002.5000 378302.4000
3003.6000 378441.0000
3004.7000 378579.6000
3005.8000 378718.2000
3006.9000 378856.8000
3008.0000 378995.4000
3009.1000 379134.0000
3010.2000 379272.6000
3011.3000 379411.2000
3012.4000 379549.8000
3013.5000 379688.4000
3014.6000 379827.0000
3015.7000 379965.6000
3016.8000 380104.2000
3017.9000 380242.8000
3019.0000 380381.4000
3020.1000 380520.0000
3021.2000 380658.6000
3022.3000 380797.2000
3023.4000 380935.8000
3024.5000 381074.4000
3025.6000 381213.0000
3026.7000 381351.6000
3027.8000 381490.2000
3028.9000 381628.8000
3030.0000 381767.4000
3031.1000 381906.0000
3032.2000 382044.6000
3033.3000 382183.2000
3034.4000 382321.8000
3035.5000 382460.4000
3036.6000 382599.0000
3037.7000 382737.6000
3038.8000 382876.2000
3039.9000 383014.8000
3041.0000 383153.4000
3042.1000 383292.0000
3043.2000 383430.6000
3044.3000 383569.2000
3045.4000 383707.8000
3046.5000 383846.4000
3047.6000 383985.0000
3048.7000 384123.6000
3049.8000 384262.2000
3050.9000 384400.8000
3052.0000 384539.4000
3053.1000 384678.0000
3054.2000 384816.6000
3055.3000 384955.2000
3056.4000 385093.8000
3057.5000 385232.4000
3058.6000 385371.0000
3059.7000 385509.6000
3060.8000 385648.2000
3061.9000 385786.8000
3063.0000 385925.4000
3064.1000 386064.0000
3065.2000 386202.6000
3066.3000 386341.2000
3067.4000 386479.8000
3068.5000 386618.4000
3069.6000 386757.0000
3070.7000 386895.6000
3071.8000 387034.2000
3072.9000 387172.8000
3074.0000 387311.4000
3075.1000 387450.0000
3076.2000 387588.6000
3077.3000 387727.2000
3078.4000 387865.8000
3079.5000 388004.4000
3080.6000 388143.0000
3081.7000 388281.6000
3082.8000 388420.2000
3083.9000 388558.8000
3085.0000 388697.4000
3086.1000 388836.0000
3087.2000 388974.6000
3088.3000 389113.2000
3089.4000 389251.8000
3090.5000 389390.4000
3091.6000 389529.0000
3092.7000 389667.6000
3093.8000 389806.2000
3094.9000 389944.8000
3096.0000 390083.4000
3097.1000 390222.0000
3098.2000 390360.6000
3099.3000 390499.2000
3100.4000 390637.8000
3101.5000 390776.4000
3102.6000 390915.0000
3103.7000 391053.6000
3104.8000 391192.2000
3105.9000 391330.8000
3107.0000 391469.4000
3108.1000 391608.0000
3109.2000 391746.6000
3110.3000 391885.2000
3111.4000 392023.8000
3112.5000 392162.4000
3113.6000 392301.0000
3114.7000 392439.6000
3115.8000 392578.2000
3116.9000 392716.8000
3118.0000 392855.4000
3119.1000 392994.0000
3120.2000 393132.6000
3121.3000 393271.2000
3122.4000 393409.8000
3123.5000 393548.4000
3124.6000 393687.0000
3125.7000 393825.6000
3126.8000 393964.2000
3127.9000 394102.8000
3129.0000 394241.4000
3130.1000 394380.0000
3131.2000 394518.6000
3132.3000 394657.2000
3133.4000 394795.8000
3134.5000 394934.4000
3135.6000 395073.0000
3136.7000 395211.6000
3137.8000 395350.2000
3138.9000 395488.8000
3140.0000 395627.4000
3141.1000 395766.0000
3142.2000 395904.6000
3143.3000 396043.2000
3144.4000 396181.8000
3145.5000 396320.4000
3146.6000 396459.0000
3147.7000 396597.6000
3148.8000 396736.2000
3149.9000 396874.8000
3151.0000 397013.4000
3152.1000 397152.0000
3153.2000 397290.6000
3154.3000 397429.2000
3155.4000 397567.8000
3156.5000 397706.4000
3157.6000 397845.0000
3158.7000 397983.6000
3159.8000 398122.2000
3160.9000 398260.8000
3162.0000 398399.4000
3163.1000 398538.0000
3164.2000 398676.6000
3165.3000 398815.2000
3166.4000 398953.8000
3167.5000 399092.4000
3168.6000 399231.0000
3169.7000 399369.6000
3170.8000 399508.2000
3171.9000 399646.8000
3173.0000 399785.4000
3174.1000 399924.0000
3175.2000 400062.6000
3176.3000 400201.2000
3177.4000 400339.8000
3178.5000 400478.4000
3179.6000 400617.0000
3180.7000 400755.6000
3181.8000 400894.2000
3182.9000 401032.8000
3184.0000 401171.4000
3185.1000 401310.0000
3186.2000 401448.6000
3187.3000 401587.2000
3188.4000 401725.8000
3189.5000 401864.4000
3190.6000 402003.0000
3191.7000 402141.6000
3192.8000 402280.2000
3193.9000 402418.8000
3195.0000 402557.4000
3196.1000 402696.0000
3197.2000 402834.6000
3198.3000 402973.2000
3199.4000 403111.8000
3200.5000 403250.4000
3201.6000 403389.0000
3202.7000 403527.6000
3203.8000 403666.2000
3204.9000 403804.8000
3206.0000 403943.4000
3207.1000 404082.0000
3208.2000 404220.6000
3209.3000 404359.2000
3210.4000 404497.8000
3211.5000 404636.4000
3212.6000 404775.0000
3213.7000 404913.6000
3214.8000 405052.2000
3215.9000 405190.8000
3217.0000 405329.4000
3218.1000 405468.0000
3219.2000 405606.6000
3220.3000 405745.2000
3221.4000 405883.8000
3222.5000 406022.4000
3223.6000 406161.0000
3224.7000 406299.6000
3225.8000 406438.2000
3226.9000 406576.8000
3228.0000 406715.4000
3229.1000 406854.0000
3230.2000 406992.6000
3231.3000 407131.2000
3232.4000 407269.8000
3233.5000 407408.4000
3234.6000 407547.0000
3235.7000 407685.6000
3236.8000 407824.2000
3237.9000 407962.8000
3239.0000 408101.4000
3240.1000 408240.0000
3241.2000 408378.6000
3242.3000 408517.2000
3243.4000 408655.8000
3244.5000 408794.4000
3245.6000 408933.0000
3246.7000 409071.6000
3247.8000 409210.2000
3248.9000 409348.8000
3250.0000 409487.4000
3251.1000 409626.0000
3252.2000 409764.6000
3253.3000 409903.2000
3254.4000 410041.8000
3255.5000 410180.4000
3256.6000 410319.0000
3257.7000 410457.6000
3258.8000 410596.2000
3259.9000 410734.8000
3261.0000 410873.4000
3262.1000 411012.0000
3263.2000 411150.6000
3264.3000 411289.2000
3265.4000 411427.8000
3266.5000 411566.4000
3267.6000 411705.0000
3268.7000 411843.6000
3269.8000 411982.2000
3270.9000 412120.8000
3272.0000 412259.4000
3273.1000 412398.0000
3274.2000 412536.6000
3275.3000 412675.2000
3276.4000 412813.8000
3277.5000 412952.4000
3278.6000 413091.0000
3279.7000 413229.6000
3280.8000 413368.2000
3281.9000 413506.8000
3283.0000 413645.4000
3284.1000 413784.0000
3285.2000 413922.6000
3286.3000 414061.2000
3287.4000 414199.8000
3288.5000 414338.4000
3289.6000 414477.0000
3290.7000 414615.6000
3291.8000 414754.2000
3292.9000 414892.8000
3294.0000 415031.4000
3295.1000 415170.0000
3296.2000 415308.6000
3297.3000 415447.2000
3298.4000 415585.8000
3299.5000 415724.4000
3300.6000 415863.0000
3301.7000 416001.6000
3302.8000 416140.2000
3303.9000 416278.8000
3305.0000 416417.4000
3306.1000 416556.0000
3307.2000 416694.6000
3308.3000 416833.2000
3309.4000 416971.8000
3310.5000 417110.4000
3311.6000 417249.0000
3312.7000 417387.6000
3313.8000 417526.2000
3314.9000 417664.8000
3316.0000 417803.4000
3317.1000 417942.0000
3318.2000 418080.6000
3319.3000 418219.2000
3320.4000 418357.8000
3321.5000 418496.4000
3322.6000 418635.0000
3323.7000 418773.6000
3324.8000 418912.2000
3325.9000 419050.8000
3327.0000 419189.4000
3328.1000 419328.0000
3329.2000 419466.6000
3330.3000 419605.2000
3331.4000 419743.8000
3332.5000 419882.4000
3333.6000 420021.0000
3334.7000 420159.6000
3335.8000 420298.2000
3336.9000 420436.8000
3338.0000 420575.4000
3339.1000 420714.0000
3340.2000 420852.6000
3341.3000 420991.2000
3342.4000 421129.8000
3343.5000 421268.4000
3344.6000 421407.0000
3345.7000 421545.6000
3346.8000 421684.2000
3347.9000 421822.8000
3349.0000 421961.4000
3350.1000 422100.0000
3351.2000 422238.6000
3352.3000 422377.2000
3353.4000 422515.8000
3354.5000 422654.4000
3355.6000 422793.0000
3356.7000 422931.6000
3357.8000 423070.2000
3358.9000 423208.8000
3360.0000 423347.4000
3361.1000 423486.0000
3362.2000 423624.6000
3363.3000 423763.2000
3364.4000 423901.8000
3365.5000 424040.4000
3366.6000 424179.0000
3367.7000 424317.6000
3368.8000 424456.2000
3369.9000 424594.8000
3371.0000 424733.4000
3372.1000 424872.0000
3373.2000 425010.6000
3374.3000 425149.2000
3375.4000 425287.8000
3376.5000 425426.4000
3377.6000 425565.0000
3378.7000 425703.6000
3379.8000 425842.2000
3380.9000 425980.8000
3382.0000 426119.4000
3383.1000 426258.0000
3384.2000 426396.6000
3385.3000 426535.2000
3386.4000 426673.8000
3387.5000 426812.4000
3388.6000 426951.0000
3389.7000 427089.6000
3390.8000 427228.2000
3391.9000 427366.8000
3393.0000 427505.4000
3394.1000 427644.0000
3395.2000 427782.6000
3396.3000 427921.2000
3397.4000 428059.8000
3398.5000 428198.4000
3399.6000 428337.0000
3400.7000 428475.6000
3401.8000 428614.2000
3402.9000 428752.8000
3404.0000 428891.4000
3405.1000 429030.0000
3406.2000 429168.6000
3407.3000 429307.2000
3408.4000 429445.8000
3409.5000 429584.4000
3410.6000 429723.0000
3411.7000 429861.6000
3412.8000 430000.2000
3413.9000 430138.8000
3415.0000 430277.4000
3416.1000 430416.0000
3417.2000 430554.6000
3418.3000 430693.2000
3419.4000 430831.8000
3420.5000 430970.4000
3421.6000 431109.0000
3422.7000 431247.6000
3423.8000 431386.2000
3424.9000 431524.8000
3426.0000 431663.4000
3427.1000 431802.0000
3428.2000 431940.6000
3429.3000 432079.2000
3430.4000 432217.8000
3431.5000 432356.4000
3432.6000 432495.0000
3433.7000 432633.6000
3434.8000 432772.2000
3435.9000 432910.8000
3437.0000 433049.4000
3438.1000 433188.0000
3439.2000 433326.6000
3440.3000 433465.2000
3441.4000 433603.8000
3442.5000 433742.4000
3443.6000 433881.0000
3444.7000 434019.6000
3445.8000 434158.2000
3446.9000 434296.8000
3448.0000 434435.4000
3449.1000 434574.0000
3450.2000 434712.6000
3451.3000 434851.2000
3452.4000 434989.8000
3453.5000 435128.4000
3454.6000 435267.0000
3455.7000 435405.6000
3456.8000 435544.2000
3457.9000 435682.8000
3459.0000 435821.4000
3460.1000 435960.0000
3461.2000 436098.6000
3462.3000 436237.2000
3463.4000 436375.8000
3464.5000 436514.4000
3465.6000 436653.0000
3466.7000 436791.6000
3467.8000 436930.2000
3468.9000 437068.8000
3470.0000 437207.4000
3471.1000 437346.0000
3472.2000 437484.6000
3473.3000 437623.2000
3474.4000 437761.8000
3475.5000 437900.4000
3476.6000 438039.0000
3477.7000 438177.6000
3478.8000 438316.2000
3479.9000 438454.8000
3481.0000 438593.4000
3482.1000 438732.0000
3483.2000 438870.6000
3484.3000 439009.2000
3485.4000 439147.8000
3486.5000 439286.4000
3487.6000 439425.0000
3488.7000 439563.6000
3489.8000 439702.2000
3490.9000 439840.8000
3492.0000 439979.4000
3493.1000 440118.0000
3494.2000 440256.6000
3495.3000 440395.2000
3496.4000 440533.8000
3497.5000 440672.4000
3498.6000 440811.0000
3499.7000 440949.6000
3500.8000 441088.2000
3501.9000 441226.8000
3503.0000 441365.4000
3504.1000 441504.0000
3505.2000 441642.6000
3506.3000 441781.2000
3507.4000 441919.8000
3508.5000 442058.4000
3509.6000 442197.0000
3510.7000 442335.6000
3511.8000 442474.2000
3512.9000 442612.8000
3514.0000 442751.4000
3515.1000 442890.0000
3516.2000 443028.6000
3517.3000 443167.2000
3518.4000 443305.8000
3519.5000 443444.4000
3520.6000 443583.0000
3521.7000 443721.6000
3522.8000 443860.2000
3523.9000 443998.8000
3525.0000 444137.4000
3526.1000 444276.0000
3527.2000 444414.6000
3528.3000 444553.2000
3529.4000 444691.8000
3530.5000 444830.4000
3531.6000 444969.0000
3532.7000 445107.6000
3533.8000 445246.2000
3534.9000 445384.8000
3536.0000 445523.4000
3537.1000 445662.0000
3538.2000 445800.6000
3539.3000 445939.2000
3540.4000 446077.8000
3541.5000 446216.4000
3542.6000 446355.0000
3543.7000 446493.6000
3544.8000 446632.2000
3545.9000 446770.8000
3547.0000 446909.4000
3548.1000 447048.0000
3549.2000 447186.6000
3550.3000 447325.2000
3551.4000 447463.8000
3552.5000 447602.4000
3553.6000 447741.0000
3554.7000 447879.6000
3555.8000 448018.2000
3556.9000 448156.8000
3558.0000 448295.4000
3559.1000 448434.0000
3560.2000 448572.6000
3561.3000 448711.2000
3562.4000 448849.8000
3563.5000 448988.4000
3564.6000 449127.0000
3565.7000 449265.6000
3566.8000 449404.2000
3567.9000 449542.8000
3569.0000 449681.4000
3570.1000 449820.0000
3571.2000 449958.6000
3572.3000 450097.2000
3573.4000 450235.8000
3574.5000 450374.4000
3575.6000 450513.0000
3576.7000 450651.6000
3577.8000 450790.2000
3578.9000 450928.8000
3580.0000 451067.4000
3581.1000 451206.0000
3582.2000 451344.6000
3583.3000 451483.2000
3584.4000 451621.8000
3585.5000 451760.4000
3586.6000 451899.0000
3587.7000 452037.6000
3588.8000 452176.2000
3589.9000 452314.8000
3591.0000 452453.4000
3592.1000 452592.0000
3593.2000 452730.6000
3594.3000 452869.2000
3595.4000 453007.8000
3596.5000 453146.4000
3597.6000 453285.0000
3598.7000 453423.6000
3599.8000 453562.2000
3600.9000 453700.8000
3602.0000 453839.4000
3603.1000 453978.0000
3604.2000 454116.6000
3605.3000 454255.2000
3606.4000 454393.8000
3607.5000 454532.4000
3608.6000 454671.0000
3609.7000 454809.6000
3610.8000 454948.2000
3611.9000 455086.8000
3613.0000 455225.4000
3614.1000 455364.0000
3615.2000 455502.6000
3616.3000 455641.2000
3617.4000 455779.8000
3618.5000 455918.4000
3619.6000 456057.0000
3620.7000 456195.6000
3621.8000 456334.2000
3622.9000 456472.8000
3624.0000 456611.4000
3625.1000 456750.0000
3626.2000 456888.6000
3627.3000 457027.2000
3628.4000 457165.8000
3629.5000 457304.4000
3630.6000 457443.0000
3631.7000 457581.6000
3632.8000 457720.2000
3633.9000 457858.8000
3635.0000 457997.4000
3636.1000 458136.0000
3637.2000 458274.6000
3638.3000 458413.2000
3639.4000 458551.8000
3640.5000 458690.4000
3641.6000 458829.0000
3642.7000 458967.6000
3643.8000 459106.2000
3644.9000 459244.8000
3646.0000 459383.4000
3647.1000 459522.0000
3648.2000 459660.6000
3649.3000 459799.2000
3650.4000 459937.8000
3651.5000 460076.4000
3652.6000 460215.0000
3653.7000 460353.6000
3654.8000 460492.2000
3655.9000 460630.8000
3657.0000 460769.4000
3658.1000 460908.0000
3659.2000 461046.6000
3660.3000 461185.2000
3661.4000 461323.8000
3662.5000 461462.4000
3663.6000 461601.0000
3664.7000 461739.6000
3665.8000 461878.2000
3666.9000 462016.8000
3668.0000 462155.4000
3669.1000 462294.0000
3670.2000 462432.6000
3671.3000 462571.2000
3672.4000 462709.8000
3673.5000 462848.4000
3674.6000 462987.0000
3675.7000 463125.6000
3676.8000 463264.2000
3677.9000 463402.8000
3679.0000 463541.4000
3680.1000 463680.0000
3681.2000 463818.6000
3682.3000 463957.2000
3683.4000 464095.8000
3684.5000 464234.4000
3685.6000 464373.0000
3686.7000 464511.6000
3687.8000 464650.2000
3688.9000 464788.8000
3690.0000 464927.4000
3691.1000 465066.0000
3692.2000 465204.6000
3693.3000 465343.2000
3694.4000 465481.8000
3695.5000 465620.4000
3696.6000 465759.0000
3697.7000 465897.6000
3698.8000 466036.2000
3699.9000 466174.8000
3701.0000 466313.4000
3702.1000 466452.0000
3703.2000 466590.6000
3704.3000 466729.2000
3705.4000 466867.8000
3706.5000 467006.4000
3707.6000 467145.0000
3708.7000 467283.6000
3709.8000 467422.2000
3710.9000 467560.8000
3712.0000 467699.4000
3713.1000 467838.0000
3714.2000 467976.6000
3715.3000 468115.2000
3716.4000 468253.8000
3717.5000 468392.4000
3718.6000 468531.0000
3719.7000 468669.6000
3720.8000 468808.2000
3721.9000 468946.8000
3723.0000 469085.4000
3724.1000 469224.0000
3725.2000 469362.6000
3726.3000 469501.2000
3727.4000 469639.8000
3728.5000 469778.4000
3729.6000 469917.0000
3730.7000 470055.6000
3731.8000 470194.2000
3732.9000 470332.8000
3734.0000 470471.4000
3735.1000 470610.0000
3736.2000 470748.6000
3737.3000 470887.2000
3738.4000 471025.8000
3739.5000 471164.4000
3740.6000 471303.0000
3741.7000 471441.6000
3742.8000 471580.2000
3743.9000 471718.8000
3745.0000 471857.4000
3746.1000 471996.0000
3747.2000 472134.6000
3748.3000 472273.2000
3749.4000 472411.8000
3750.5000 472550.4000
3751.6000 472689.0000
3752.7000 472827.6000
3753.8000 472966.2000
3754.9000 473104.8000
3756.0000 473243.4000
3757.1000 473382.0000
3758.2000 473520.6000
3759.3000 473659.2000
3760.4000 473797.8000
3761.5000 473936.4000
3762.6000 474075.0000
3763.7000 474213.6000
3764.8000 474352.2000
3765.9000 474490.8000
3767.0000 474629.4000
3768.1000 474768.0000
3769.2000 474906.6000
3770.3000 475045.2000
3771.4000 475183.8000
3772.5000 475322.4000
3773.6000 475461.0000
3774.7000 475599.6000
3775.8000 475738.2000
3776.9000 475876.8000
3778.0000 476015.4000
3779.1000 476154.0000
3780.2000 476292.6000
3781.3000 476431.2000
3782.4000 476569.8000
3783.5000 476708.4000
3784.6000 476847.0000
3785.7000 476985.6000
3786.8000 477124.2000
3787.9000 477262.8000
3789.0000 477401.4000
3790.1000 477540.0000
3791.2000 477678.6000
3792.3000 477817.2000
3793.4000 477955.8000
3794.5000 478094.4000
3795.6000 478233.0000
3796.7000 478371.6000
3797.8000 478510.2000
3798.9000 478648.8000
3800.0000 478787.4000
3801.1000 478926.0000
3802.2000 479064.6000
3803.3000 479203.2000
3804.4000 479341.8000
3805.5000 479480.4000
3806.6000 479619.0000
3807.7000 479757.6000
3808.8000 479896.2000
3809.9000 480034.8000
3811.0000 480173.4000
3812.1000 480312.0000
3813.2000 480450.6000
3814.3000 480589.2000
3815.4000 480727.8000
3816.5000 480866.4000
3817.6000 481005.0000
3818.7000 481143.6000
3819.8000 481282.2000
3820.9000 481420.8000
3822.0000 481559.4000
3823.1000 481698.0000
3824.2000 481836.6000
3825.3000 481975.2000
3826.4000 482113.8000
3827.5000 482252.4000
3828.6000 482391.0000
3829.7000 482529.6000
3830.8000 482668.2000
3831.9000 482806.8000
3833.0000 482945.4000
3834.1000 483084.0000
3835.2000 483222.6000
3836.3000 483361.2000
3837.4000 483499.8000
3838.5000 483638.4000
3839.6000 483777.0000
3840.7000 483915.6000
3841.8000 484054.2000
3842.9000 484192.8000
3844.0000 484331.4000
3845.1000 484470.0000
3846.2000 484608.6000
3847.3000 484747.2000
3848.4000 484885.8000
3849.5000 485024.4000
